"","MRCA","MaxAge","MinAge","taxonA","taxonB","reference","mrca_node_number","mrca_node_name"
"652","423ce5580bfc40f106d8caa5551c382c",13.9549165,13.9549165,"Eophona_migratoria","Hesperiphona_vespertina","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",460,"n460"
"850","11299e62ee17341710c03e84160e6d3c",14.823548,14.823548,"Eophona_migratoria","Hesperiphona_vespertina","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",460,"n460"
"9","b422a96aed22788fd7f1e8d7ca082cb6",10.546601,10.546601,"Eophona_personata","Coccothraustes_coccothraustes","Hooper, Daniel M., Trevor D. Price. 2017. Chromosomal inversion differences correlate with range overlap in passerine birds. Nature Ecology & Evolution 1 (10): 1526-1534",461,"n461"
"76","ccfe6ff07feb8ff8556dff657574aa86",14.8006135,14.8006135,"Eophona_personata","Coccothraustes_coccothraustes","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",461,"n461"
"292","b2f1a6490de0a1695d18aba425fdb095",14.82354,14.82354,"Eophona_personata","Coccothraustes_coccothraustes","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",461,"n461"
"28","4f6d5f26b7786dfb03a040d9f9c2be5b",3.29308,3.29308,"Eophona_personata","Eophona_migratoria","Hooper, Daniel M., Trevor D. Price. 2017. Chromosomal inversion differences correlate with range overlap in passerine birds. Nature Ecology & Evolution 1 (10): 1526-1534",462,"n462"
"686","6008b6ad2f0dacf8a68bba6af9fa85c4",3.765601,3.765601,"Eophona_migratoria","Eophona_personata","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",462,"n462"
"881","4d5d969069743368e0094c17fa747d59",3.999993,3.999993,"Eophona_migratoria","Eophona_personata","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",462,"n462"
"94","02aa2f978efaa9cd3717892d944e9994",4.16595500000001,4.16595500000001,"Eophona_personata","Eophona_migratoria","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",462,"n462"
"312","effee8b1771372acdd09978b411b0dc8",4.39999500000001,4.39999500000001,"Eophona_personata","Eophona_migratoria","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",462,"n462"
"181","4ce6125041084c49dc8c57e46f8137f2",2.74296400000001,2.74296400000001,"Mycerobas_icterioides","Mycerobas_melanozanthos","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",463,"n463"
"128","bb8334a6ace021b2422f7aba3d46fd32",7.669504,7.669504,"Mycerobas_icterioides","Mycerobas_carnipes","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",463,"n463"
"1115","3b7e66b79662b076a0a458ea559713bc",8.5714721798,8.5714721798,"Mycerobas_carnipes","Mycerobas_icterioides","Price, Trevor D., Daniel M. Hooper, Caitlyn D. Buchanan, Ulf S. Johansson, D. Thomas Tietze, Per Alström, Urban Olsson, Mousumi Ghosh-Harihar, Farah Ishtiaq, Sandeep K. Gupta, Jochen Martens, Bettina Harr, Pratap Singh, Dhananjai Mohan. 2014. Niche filling slows the diversification of Himalayan songbirds. Nature 509: 222-225.",463,"n463"
"687","4d5d969069743368e0094c17fa747d59",10.421792,10.421792,"Mycerobas_affinis","Mycerobas_carnipes","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",463,"n463"
"882","0f1c4a3220dd52e4e410014b2080f817",11.070503,11.070503,"Mycerobas_affinis","Mycerobas_carnipes","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",463,"n463"
"95","df49ae334d363d2ce7a70bd9f9f5a4b9",11.394498,11.394498,"Mycerobas_carnipes","Mycerobas_affinis","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",463,"n463"
"313","f5ee0a95f9726a8fae6d411e38031ca0",11.53525,11.53525,"Mycerobas_carnipes","Mycerobas_affinis","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",463,"n463"
"1116","b4153f58c79b698d2aa69880a81f1267",7.6628416517,7.6628416517,"Mycerobas_carnipes","Mycerobas_melanozanthos","Price, Trevor D., Daniel M. Hooper, Caitlyn D. Buchanan, Ulf S. Johansson, D. Thomas Tietze, Per Alström, Urban Olsson, Mousumi Ghosh-Harihar, Farah Ishtiaq, Sandeep K. Gupta, Jochen Martens, Bettina Harr, Pratap Singh, Dhananjai Mohan. 2014. Niche filling slows the diversification of Himalayan songbirds. Nature 509: 222-225.",464,"n464"
"1117","577f4672082e9521b24da66c5e05df58",5.5082201908,5.5082201908,"Mycerobas_icterioides","Mycerobas_affinis","Price, Trevor D., Daniel M. Hooper, Caitlyn D. Buchanan, Ulf S. Johansson, D. Thomas Tietze, Per Alström, Urban Olsson, Mousumi Ghosh-Harihar, Farah Ishtiaq, Sandeep K. Gupta, Jochen Martens, Bettina Harr, Pratap Singh, Dhananjai Mohan. 2014. Niche filling slows the diversification of Himalayan songbirds. Nature 509: 222-225.",465,"n465"
"174","3c72884a8852469107df990a43a1b864",5.10826600000001,5.10826600000001,"Euphonia_violacea","Euphonia_elegantissima","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",466,"n466"
"220","73bdd073f94944e6477f3128f73b20b0",5.10826600000001,5.10826600000001,"Euphonia_violacea","Euphonia_chrysopasta","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",466,"n466"
"166","23009d1b1e5b76adf04b8625ce9b8332",5.48888100000001,5.48888100000001,"Euphonia_anneae","Euphonia_cayennensis","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",466,"n466"
"116","b4dd3ad8601c1d380c7c49025ae4cd8e",6.15531200000001,6.15531200000001,"Euphonia_luteicapilla","Euphonia_plumbea","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",466,"n466"
"449","cd5fb5d852ad84147806e49d60eca582",7.660052,7.660052,"Euphonia_laniirostris","Chlorophonia_flavirostris","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",466,"n466"
"1056","82d4050899c2ff30da42d1ac2a45aca2",7.7150888737,7.7150888737,"Chlorophonia_flavirostris","Euphonia_laniirostris","Barker, F. K., K. J. Burns, J. Klicka, S. M. Lanyon, I. J. Lovette. 2013. Going to extremes: contrasting rates of diversification in a recent radiation of New World passerine birds. Systematic Biology 62 (2): 298-320.",466,"n466"
"549","459796ace2d697fa5a871ade2bff9bbe",7.995744,7.995744,"Euphonia_laniirostris","Chlorophonia_flavirostris","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",466,"n466"
"117","a2e43ae48ff3e729341ffbad7240b3d2",8.09713600000001,8.09713600000001,"Euphonia_elegantissima","Euphonia_xanthogaster","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",466,"n466"
"100","472946c3c1ec7bec79c1d81296c01f4c",8.39525750000001,8.39525750000001,"Euphonia_minuta","Euphonia_anneae","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",466,"n466"
"101","ca7161f18bf88942e6b3d364478cf78b",12.1299615,12.1299615,"Euphonia_xanthogaster","Euphonia_luteicapilla","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",466,"n466"
"648","48aba7ef6a1c45da0456afb0577f9f3a",12.333022,12.333022,"Euphonia_cyanocephala","Euphonia_pectoralis","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",466,"n466"
"98","dbb63e08ca0f9cbd563bdd0f4c5cec0d",12.6203578125,12.6203578125,"Euphonia_pectoralis","Euphonia_musica","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",466,"n466"
"844","970cd7d6eee49d2a3bbb53912382c17a",13.10069925,13.10069925,"Euphonia_cyanocephala","Euphonia_pectoralis","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",466,"n466"
"272","36539dcd9cacc72128536287c7034acd",13.1007,13.1007,"Euphonia_musica","Euphonia_pectoralis","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",466,"n466"
"99","a105022e3a89e3639d9a22aa58e1f353",13.3483809166667,13.3483809166667,"Euphonia_luteicapilla","Euphonia_minuta","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",466,"n466"
"51","80081e320c327ef6fee710a5a1703d38",13.64537985,13.64537985,"Euphonia_musica","Euphonia_minuta","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",466,"n466"
"685","8a09273d1d1c78b0fafe92ec0eaa95e9",10.420674,10.420674,"Euphonia_fulvicrissa","Euphonia_pectoralis","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",467,"n467"
"109","8450f13cf6e0fd2da589261378f4d962",10.911558625,10.911558625,"Euphonia_fulvicrissa","Euphonia_pectoralis","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",467,"n467"
"316","f51312ffe32fd091c83d8b33e5cfc11f",11.06931,11.06931,"Euphonia_fulvicrissa","Euphonia_pectoralis","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",467,"n467"
"880","cf668642c5e67c5176bac7ae060d4ad0",11.0693155,11.0693155,"Euphonia_fulvicrissa","Euphonia_pectoralis","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",467,"n467"
"165","93ca742da2672bbfdab71e519387072c",4.16414900000001,4.16414900000001,"Euphonia_minuta","Euphonia_rufiventris","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",468,"n468"
"703","54f4b272fa4d6990b7d27415e690cdc3",8.63391200000001,8.63391200000001,"Euphonia_fulvicrissa","Euphonia_laniirostris","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",468,"n468"
"329","67997d08df893b869e2725ca3a88e025",9.17133000000001,9.17133000000001,"Euphonia_laniirostris","Euphonia_fulvicrissa","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",468,"n468"
"901","f67705a692f16c91bfdb7f7d80442dcc",9.17133550000001,9.17133550000001,"Euphonia_fulvicrissa","Euphonia_laniirostris","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",468,"n468"
"136","516a03c17223eeb515b2503f91c89dce",9.25258050000001,9.25258050000001,"Euphonia_laniirostris","Euphonia_fulvicrissa","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",468,"n468"
"716","5e5edde1a3b58622af07ec2cce3f772b",2.38584400000001,2.38584400000001,"Euphonia_fulvicrissa","Euphonia_gouldi","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",469,"n469"
"150","2155e1e84e663b1f335edc00fc82ad4b",2.38690900000001,2.38690900000001,"Euphonia_fulvicrissa","Euphonia_gouldi","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",469,"n469"
"344","a6926225456730765a6594c21fb60951",2.53435,2.53435,"Euphonia_fulvicrissa","Euphonia_gouldi","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",469,"n469"
"913","ed8e86ef89c6b869e80aed7dadb3a2a4",2.53435200000001,2.53435200000001,"Euphonia_fulvicrissa","Euphonia_gouldi","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",469,"n469"
"717","15823b29a13720e78a6d24e7d4bb4a70",4.99132500000001,4.99132500000001,"Euphonia_laniirostris","Euphonia_hirundinacea","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",470,"n470"
"151","981954dffe4a9b63d4a803f07294b8aa",5.10193000000001,5.10193000000001,"Euphonia_laniirostris","Euphonia_hirundinacea","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",470,"n470"
"345","76817efde4d5d428720308be12046717",5.30201000000001,5.30201000000001,"Euphonia_laniirostris","Euphonia_hirundinacea","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",470,"n470"
"914","5e5edde1a3b58622af07ec2cce3f772b",5.30201300000001,5.30201300000001,"Euphonia_laniirostris","Euphonia_hirundinacea","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",470,"n470"
"702","478ded6fc8e201abcd88f4100fd808fb",8.09445900000001,8.09445900000001,"Euphonia_affinis","Euphonia_pectoralis","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",474,"n474"
"135","02ef2f0de6e4530535b329c49ba291fb",8.40714750000001,8.40714750000001,"Euphonia_pectoralis","Euphonia_affinis","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",474,"n474"
"328","c7116a27109e10f1bffbc706d48a8d4c",8.59830000000001,8.59830000000001,"Euphonia_affinis","Euphonia_pectoralis","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",474,"n474"
"900","6e97df592a187401670c74559cb73ea3",8.59830333333334,8.59830333333334,"Euphonia_affinis","Euphonia_pectoralis","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",474,"n474"
"727","35608a0916b18859a18e1f46885a79ae",6.34376900000001,6.34376900000001,"Euphonia_affinis","Euphonia_finschi","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",475,"n475"
"164","c2227d41fd701fabb81b9685e4c641fa",6.49404100000001,6.49404100000001,"Euphonia_affinis","Euphonia_finschi","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",475,"n475"
